site,player,stat,line,sport,matched,reason,bestOddsLine,bestOddsPlayerNorm,matchType,altDelta
underdog,Karl-Anthony Towns,points,4.5,NBA,N,no_candidate,,,,
underdog,Jalen Brunson,points,16.5,NBA,N,line_diff,26.5,jalen brunson,,
underdog,Karl-Anthony Towns,points,14.5,NBA,N,no_candidate,,,,
underdog,Jalen Brunson,points,3.5,NBA,N,line_diff,26.5,jalen brunson,,
underdog,Karl-Anthony Towns,points,4.5,NBA,N,no_candidate,,,,
underdog,Jalen Brunson,points,4.5,NBA,N,line_diff,26.5,jalen brunson,,
underdog,Jalen Brunson,points,20.5,NBA,N,line_diff,26.5,jalen brunson,,
underdog,Jalen Brunson,points,6.5,NBA,N,line_diff,26.5,jalen brunson,,
underdog,De'Aaron Fox,points,16.5,NBA,N,no_candidate,,,,
underdog,De'Aaron Fox,points,25.5,NBA,N,no_candidate,,,,
underdog,De'Aaron Fox,rebounds,3.5,NBA,N,no_candidate,,,,
underdog,De'Aaron Fox,assists,5.5,NBA,N,no_candidate,,,,
underdog,De'Aaron Fox,points,9.5,NBA,N,no_candidate,,,,
underdog,De'Aaron Fox,points,19.5,NBA,N,no_candidate,,,,
underdog,De'Aaron Fox,points,22.5,NBA,N,no_candidate,,,,
underdog,De'Aaron Fox,points,4.5,NBA,N,no_candidate,,,,
underdog,De'Aaron Fox,points,6.5,NBA,N,no_candidate,,,,
underdog,De'Aaron Fox,points,31.35,NBA,N,no_candidate,,,,
underdog,De'Aaron Fox,steals,1.5,NBA,N,no_candidate,,,,
underdog,De'Aaron Fox,points,4.5,NBA,N,no_candidate,,,,
underdog,OG Anunoby,points,15.5,NBA,N,line_diff,14.5,og anunoby,,
underdog,Devin Vassell,points,12.5,NBA,Y,ok,12.5,devin vassell,main,0.00
underdog,Devin Vassell,points,18.5,NBA,N,line_diff,12.5,devin vassell,,
underdog,OG Anunoby,points,22.5,NBA,N,line_diff,14.5,og anunoby,,
underdog,OG Anunoby,rebounds,4.5,NBA,Y,ok,4.5,og anunoby,main,0.00
underdog,Devin Vassell,rebounds,3.5,NBA,Y,ok,3.5,devin vassell,main,0.00
underdog,Devin Vassell,assists,2.5,NBA,N,juice,2.5,devin vassell,,
underdog,OG Anunoby,assists,2.5,NBA,Y,ok,2.5,og anunoby,main,0.00
underdog,OG Anunoby,points,7.5,NBA,N,line_diff,14.5,og anunoby,,
underdog,OG Anunoby,points,20.5,NBA,N,line_diff,14.5,og anunoby,,
underdog,OG Anunoby,points,3.5,NBA,N,line_diff,14.5,og anunoby,,
underdog,OG Anunoby,steals,1.5,NBA,N,no_candidate,,,,
underdog,OG Anunoby,points,5.5,NBA,N,line_diff,14.5,og anunoby,,
underdog,Devin Vassell,points,5.5,NBA,N,line_diff,12.5,devin vassell,,
underdog,Dylan Harper,points,10.5,NBA,Y,ok,10.5,dylan harper,main,0.00
underdog,Mikal Bridges,points,13.5,NBA,Y,ok,13.5,mikal bridges,main,0.00
underdog,Josh Hart,points,10.5,NBA,Y,ok,10.5,josh hart,main,0.00
underdog,Dylan Harper,points,17.5,NBA,N,line_diff,10.5,dylan harper,,
underdog,Mikal Bridges,points,20.5,NBA,N,line_diff,13.5,mikal bridges,,
underdog,Josh Hart,points,23.5,NBA,N,line_diff,10.5,josh hart,,
underdog,Dylan Harper,rebounds,3.5,NBA,Y,ok,3.5,dylan harper,main,0.00
underdog,Josh Hart,rebounds,7.5,NBA,N,line_diff,6.5,josh hart,,
underdog,Mikal Bridges,rebounds,3.5,NBA,Y,ok,3.5,mikal bridges,main,0.00
underdog,Josh Hart,assists,4.5,NBA,Y,ok,4.5,josh hart,main,0.00
underdog,Mikal Bridges,assists,3.5,NBA,Y,ok,3.5,mikal bridges,main,0.00
underdog,Dylan Harper,assists,3.5,NBA,Y,ok,3.5,dylan harper,main,0.00
underdog,Mikal Bridges,points,7.5,NBA,N,line_diff,13.5,mikal bridges,,
underdog,Josh Hart,points,12.5,NBA,N,line_diff,10.5,josh hart,,
underdog,Dylan Harper,points,7.5,NBA,N,line_diff,10.5,dylan harper,,
underdog,Mikal Bridges,steals,1.5,NBA,N,no_candidate,,,,
underdog,Mikal Bridges,points,4.5,NBA,N,line_diff,13.5,mikal bridges,,
underdog,Keldon Johnson,points,10.5,NBA,Y,ok,10.5,keldon johnson,main,0.00
underdog,Keldon Johnson,points,14.5,NBA,N,line_diff,10.5,keldon johnson,,
underdog,Keldon Johnson,rebounds,3.5,NBA,Y,ok,3.5,keldon johnson,main,0.00
underdog,Stephon Castle,points,15.5,NBA,Y,ok,15.5,stephon castle,main,0.00
underdog,Mitchell Robinson,points,4.5,NBA,Y,ok,4.5,mitchell robinson,main,0.00
underdog,Mitchell Robinson,points,13.5,NBA,N,line_diff,4.5,mitchell robinson,,
underdog,Stephon Castle,points,27.5,NBA,N,line_diff,15.5,stephon castle,,
underdog,Stephon Castle,rebounds,4.5,NBA,Y,ok,4.5,stephon castle,main,0.00
underdog,Mitchell Robinson,rebounds,7.5,NBA,Y,ok,7.5,mitchell robinson,main,0.00
underdog,Stephon Castle,assists,5.5,NBA,N,line_diff,6.5,stephon castle,,
underdog,Stephon Castle,points,10.5,NBA,N,line_diff,15.5,stephon castle,,
underdog,Stephon Castle,points,20.5,NBA,N,line_diff,15.5,stephon castle,,
underdog,Stephon Castle,points,21.5,NBA,N,line_diff,15.5,stephon castle,,
underdog,Stephon Castle,points,3.5,NBA,N,line_diff,15.5,stephon castle,,
underdog,Stephon Castle,points,6.5,NBA,N,line_diff,15.5,stephon castle,,
underdog,Stephon Castle,points,31.55,NBA,N,line_diff,15.5,stephon castle,,
underdog,Stephon Castle,steals,1.5,NBA,Y,ok,1.5,stephon castle,main,0.00
underdog,Mitchell Robinson,blocks,1.5,NBA,N,juice,1.5,mitchell robinson,,
underdog,Stephon Castle,points,3.5,NBA,N,line_diff,15.5,stephon castle,,
underdog,Mitchell Robinson,points,3.5,NBA,N,line_diff,4.5,mitchell robinson,,
underdog,Jose Alvarado,points,6.5,NBA,Y,ok,6.5,jose alvarado,main,0.00
underdog,Jose Alvarado,points,12.5,NBA,N,line_diff,6.5,jose alvarado,,
underdog,Jose Alvarado,rebounds,2.5,NBA,N,juice,2.5,jose alvarado,,
underdog,Jose Alvarado,assists,3.5,NBA,Y,ok,3.5,jose alvarado,main,0.00
underdog,Jose Alvarado,points,4.5,NBA,N,line_diff,6.5,jose alvarado,,
underdog,Julian Champagnie,points,9.5,NBA,Y,ok,9.5,julian champagnie,main,0.00
underdog,Julian Champagnie,points,16.5,NBA,N,line_diff,9.5,julian champagnie,,
underdog,Julian Champagnie,rebounds,4.5,NBA,Y,ok,4.5,julian champagnie,main,0.00
underdog,Julian Champagnie,assists,1.5,NBA,N,no_candidate,,,,
underdog,Julian Champagnie,points,6.5,NBA,N,line_diff,9.5,julian champagnie,,
underdog,Landry Shamet,points,8.5,NBA,Y,ok,8.5,landry shamet,main,0.00
underdog,Landry Shamet,points,12.5,NBA,N,line_diff,8.5,landry shamet,,
underdog,Landry Shamet,rebounds,1.5,NBA,N,no_candidate,,,,
underdog,Landry Shamet,assists,1.5,NBA,N,no_candidate,,,,
underdog,Landry Shamet,points,5.5,NBA,N,line_diff,8.5,landry shamet,,
underdog,Anthony Edwards,points,29.5,NBA,Y,ok,29.5,anthony edwards,main,0.00
underdog,Nikola Jokic,points,29.5,NBA,N,line_diff,28.5,nikola jokic,,
underdog,Nikola Jokic,points,52.5,NBA,N,line_diff,28.5,nikola jokic,,
underdog,Anthony Edwards,points,39.5,NBA,N,line_diff,29.5,anthony edwards,,
underdog,Nikola Jokic,rebounds,13.5,NBA,Y,ok,13.5,nikola jokic,main,0.00
underdog,Anthony Edwards,rebounds,5.5,NBA,Y,ok,5.5,anthony edwards,main,0.00
underdog,Nikola Jokic,assists,10.5,NBA,Y,ok,10.5,nikola jokic,main,0.00
underdog,Anthony Edwards,assists,4.5,NBA,N,line_diff,3.5,anthony edwards,,
underdog,Anthony Edwards,points,3.5,NBA,N,line_diff,29.5,anthony edwards,,
underdog,Anthony Edwards,points,8.5,NBA,N,line_diff,29.5,anthony edwards,,
underdog,Nikola Jokic,points,23.5,NBA,N,line_diff,28.5,nikola jokic,,
underdog,Anthony Edwards,points,35.5,NBA,N,line_diff,29.5,anthony edwards,,
underdog,Nikola Jokic,points,42.5,NBA,N,line_diff,28.5,nikola jokic,,
underdog,Nikola Jokic,points,39.5,NBA,N,line_diff,28.5,nikola jokic,,
underdog,Anthony Edwards,points,33.5,NBA,N,line_diff,29.5,anthony edwards,,
underdog,Anthony Edwards,points,7.5,NBA,N,line_diff,29.5,anthony edwards,,
underdog,Nikola Jokic,points,8.5,NBA,N,line_diff,28.5,nikola jokic,,
underdog,Nikola Jokic,points,4.5,NBA,N,line_diff,28.5,nikola jokic,,
underdog,Nikola Jokic,points,3.5,NBA,N,line_diff,28.5,nikola jokic,,
underdog,Anthony Edwards,steals,1.5,NBA,Y,ok,1.5,anthony edwards,main,0.00
underdog,Nikola Jokic,steals,1.5,NBA,N,juice,1.5,nikola jokic,,
underdog,Anthony Edwards,points,9.5,NBA,N,line_diff,29.5,anthony edwards,,
underdog,Nikola Jokic,points,20.5,NBA,N,line_diff,28.5,nikola jokic,,
underdog,Anthony Edwards,points,22.5,NBA,N,line_diff,29.5,anthony edwards,,
underdog,Nikola Jokic,points,5.5,NBA,N,line_diff,28.5,nikola jokic,,
underdog,Julius Randle,points,19.5,NBA,N,line_diff,18.5,julius randle,,
underdog,Jamal Murray,points,23.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Julius Randle,points,31.5,NBA,N,line_diff,18.5,julius randle,,
underdog,Jamal Murray,points,35.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Julius Randle,rebounds,6.5,NBA,Y,ok,6.5,julius randle,main,0.00
underdog,Jamal Murray,rebounds,4.5,NBA,Y,ok,4.5,jamal murray,main,0.00
underdog,Julius Randle,assists,4.5,NBA,Y,ok,4.5,julius randle,main,0.00
underdog,Jamal Murray,assists,6.5,NBA,Y,ok,6.5,jamal murray,main,0.00
underdog,Jamal Murray,points,3.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Jamal Murray,points,11.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Julius Randle,points,11.5,NBA,N,line_diff,18.5,julius randle,,
underdog,Jamal Murray,points,28.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Julius Randle,points,26.5,NBA,N,line_diff,18.5,julius randle,,
underdog,Jamal Murray,points,31.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Julius Randle,points,24.5,NBA,N,line_diff,18.5,julius randle,,
underdog,Julius Randle,points,4.5,NBA,N,line_diff,18.5,julius randle,,
underdog,Jamal Murray,points,5.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Julius Randle,points,4.5,NBA,N,line_diff,18.5,julius randle,,
underdog,Jamal Murray,points,18.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Julius Randle,points,14.5,NBA,N,line_diff,18.5,julius randle,,
underdog,Jamal Murray,points,7.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Rudy Gobert,points,10.5,NBA,Y,ok,10.5,rudy gobert,main,0.00
underdog,Rudy Gobert,points,23.5,NBA,N,line_diff,10.5,rudy gobert,,
underdog,Rudy Gobert,rebounds,10.5,NBA,Y,ok,10.5,rudy gobert,main,0.00
underdog,Rudy Gobert,assists,1.5,NBA,N,no_candidate,,,,
underdog,Rudy Gobert,points,12.5,NBA,N,line_diff,10.5,rudy gobert,,
underdog,Rudy Gobert,points,21.5,NBA,N,line_diff,10.5,rudy gobert,,
underdog,Rudy Gobert,blocks,1.5,NBA,Y,ok,1.5,rudy gobert,main,0.00
underdog,Jonas Valanciunas,points,7.5,NBA,N,no_candidate,,,,
underdog,Donte DiVincenzo,points,11.5,NBA,Y,ok,11.5,donte divincenzo,main,0.00
underdog,Jonas Valanciunas,points,13.5,NBA,N,no_candidate,,,,
underdog,Donte DiVincenzo,points,19.5,NBA,N,line_diff,11.5,donte divincenzo,,
underdog,Jonas Valanciunas,rebounds,4.5,NBA,N,no_candidate,,,,
underdog,Donte DiVincenzo,rebounds,3.5,NBA,Y,ok,3.5,donte divincenzo,main,0.00
underdog,Jonas Valanciunas,assists,1.5,NBA,N,no_candidate,,,,
underdog,Donte DiVincenzo,assists,4.5,NBA,N,line_diff,3.5,donte divincenzo,,
underdog,Donte DiVincenzo,points,7.5,NBA,N,line_diff,11.5,donte divincenzo,,
underdog,Donte DiVincenzo,steals,1.5,NBA,Y,ok,1.5,donte divincenzo,main,0.00
underdog,Donte DiVincenzo,points,7.5,NBA,N,line_diff,11.5,donte divincenzo,,
underdog,Cam Johnson,points,12.5,NBA,N,no_candidate,,,,
underdog,Jaden McDaniels,points,15.5,NBA,N,line_diff,14.5,jaden mcdaniels,,
underdog,Cam Johnson,points,19.5,NBA,N,no_candidate,,,,
underdog,Jaden McDaniels,points,22.5,NBA,N,line_diff,14.5,jaden mcdaniels,,
underdog,Cam Johnson,rebounds,4.5,NBA,N,no_candidate,,,,
underdog,Jaden McDaniels,rebounds,4.5,NBA,Y,ok,4.5,jaden mcdaniels,main,0.00
underdog,Cam Johnson,assists,2.5,NBA,N,no_candidate,,,,
underdog,Jaden McDaniels,assists,2.5,NBA,Y,ok,2.5,jaden mcdaniels,main,0.00
underdog,Jaden McDaniels,points,7.5,NBA,N,line_diff,14.5,jaden mcdaniels,,
underdog,Jaden McDaniels,points,19.5,NBA,N,line_diff,14.5,jaden mcdaniels,,
underdog,Jaden McDaniels,points,4.5,NBA,N,line_diff,14.5,jaden mcdaniels,,
underdog,Cam Johnson,points,4.5,NBA,N,no_candidate,,,,
underdog,Jaden McDaniels,points,4.5,NBA,N,line_diff,14.5,jaden mcdaniels,,
underdog,Ayo Dosunmu,points,11.5,NBA,Y,ok,11.5,ayo dosunmu,main,0.00
underdog,Christian Braun,points,11.5,NBA,Y,ok,11.5,christian braun,main,0.00
underdog,Bruce Brown,points,7.5,NBA,Y,ok,7.5,bruce brown,main,0.00
underdog,Christian Braun,points,19.5,NBA,N,line_diff,11.5,christian braun,,
underdog,Ayo Dosunmu,points,17.5,NBA,N,line_diff,11.5,ayo dosunmu,,
underdog,Bruce Brown,points,14.5,NBA,N,line_diff,7.5,bruce brown,,
underdog,Bruce Brown,rebounds,3.5,NBA,Y,ok,3.5,bruce brown,main,0.00
underdog,Christian Braun,rebounds,5.5,NBA,Y,ok,5.5,christian braun,main,0.00
underdog,Ayo Dosunmu,rebounds,2.5,NBA,N,no_candidate,,,,
underdog,Christian Braun,assists,2.5,NBA,Y,ok,2.5,christian braun,main,0.00
underdog,Ayo Dosunmu,assists,3.5,NBA,N,no_candidate,,,,
underdog,Bruce Brown,assists,1.5,NBA,N,no_candidate,,,,
underdog,Christian Braun,points,7.5,NBA,N,line_diff,11.5,christian braun,,
underdog,Christian Braun,points,3.5,NBA,N,line_diff,11.5,christian braun,,
underdog,Bruce Brown,steals,1.5,NBA,N,no_candidate,,,,
underdog,Naz Reid,points,13.5,NBA,Y,ok,13.5,naz reid,main,0.00
underdog,Naz Reid,points,19.5,NBA,N,line_diff,13.5,naz reid,,
underdog,Naz Reid,rebounds,6.5,NBA,Y,ok,6.5,naz reid,main,0.00
underdog,Naz Reid,assists,2.5,NBA,Y,ok,2.5,naz reid,main,0.00
underdog,Naz Reid,points,8.5,NBA,N,line_diff,13.5,naz reid,,
underdog,Naz Reid,points,19.5,NBA,N,line_diff,13.5,naz reid,,
underdog,Naz Reid,points,3.5,NBA,N,line_diff,13.5,naz reid,,
underdog,Naz Reid,points,5.5,NBA,N,line_diff,13.5,naz reid,,
underdog,Tim Hardaway Jr.,points,11.5,NBA,Y,ok,11.5,tim hardaway,main,0.00
underdog,Tim Hardaway Jr.,points,14.5,NBA,N,line_diff,11.5,tim hardaway,,
underdog,Tim Hardaway Jr.,rebounds,2.5,NBA,Y,ok,2.5,tim hardaway,main,0.00
underdog,Tim Hardaway Jr.,points,5.5,NBA,N,line_diff,11.5,tim hardaway,,
underdog,Julian Strawther,points,8.5,NBA,Y,ok,8.5,julian strawther,main,0.00
underdog,Bones Hyland,points,5.5,NBA,Y,ok,5.5,bones hyland,main,0.00
underdog,Julian Strawther,points,13.5,NBA,N,line_diff,8.5,julian strawther,,
underdog,Bones Hyland,points,9.5,NBA,N,line_diff,5.5,bones hyland,,
underdog,Bones Hyland,rebounds,1.5,NBA,Y,ok,1.5,bones hyland,main,0.00
underdog,Julian Strawther,rebounds,2.5,NBA,Y,ok,2.5,julian strawther,main,0.00
underdog,Bones Hyland,assists,2.5,NBA,N,no_candidate,,,,
underdog,Julian Strawther,assists,1.5,NBA,N,no_candidate,,,,
underdog,James Harden,points,20.5,NBA,Y,ok,20.5,james harden,main,0.00
underdog,James Harden,points,34.5,NBA,N,line_diff,20.5,james harden,,
underdog,James Harden,rebounds,4.5,NBA,Y,ok,4.5,james harden,main,0.00
underdog,James Harden,assists,8.5,NBA,Y,ok,8.5,james harden,main,0.00
underdog,James Harden,points,12.5,NBA,N,line_diff,20.5,james harden,,
underdog,James Harden,points,25.5,NBA,N,line_diff,20.5,james harden,,
underdog,James Harden,points,29.5,NBA,N,line_diff,20.5,james harden,,
underdog,James Harden,points,5.5,NBA,N,line_diff,20.5,james harden,,
underdog,James Harden,steals,1.5,NBA,N,juice,1.5,james harden,,
underdog,James Harden,points,14.5,NBA,N,line_diff,20.5,james harden,,
underdog,James Harden,points,6.5,NBA,N,line_diff,20.5,james harden,,
underdog,Evan Mobley,points,16.5,NBA,Y,ok,16.5,evan mobley,main,0.00
underdog,Nic Claxton,points,11.5,NBA,Y,ok,11.5,nic claxton,main,0.00
underdog,Nic Claxton,points,21.5,NBA,N,line_diff,11.5,nic claxton,,
underdog,Evan Mobley,points,27.5,NBA,N,line_diff,16.5,evan mobley,,
underdog,Nic Claxton,rebounds,6.5,NBA,Y,ok,6.5,nic claxton,main,0.00
underdog,Evan Mobley,rebounds,7.5,NBA,Y,ok,7.5,evan mobley,main,0.00
underdog,Nic Claxton,assists,3.5,NBA,Y,ok,3.5,nic claxton,main,0.00
underdog,Evan Mobley,assists,2.5,NBA,Y,ok,2.5,evan mobley,main,0.00
underdog,Nic Claxton,points,10.5,NBA,N,line_diff,11.5,nic claxton,,
underdog,Evan Mobley,points,10.5,NBA,N,line_diff,16.5,evan mobley,,
underdog,Evan Mobley,points,24.5,NBA,N,line_diff,16.5,evan mobley,,
underdog,Evan Mobley,points,3.5,NBA,N,line_diff,16.5,evan mobley,,
underdog,Evan Mobley,blocks,1.5,NBA,Y,ok,1.5,evan mobley,main,0.00
underdog,Terance Mann,points,6.5,NBA,Y,ok,6.5,terance mann,main,0.00
underdog,Jarrett Allen,points,17.5,NBA,Y,ok,17.5,jarrett allen,main,0.00
underdog,Michael Porter Jr.,points,22.5,NBA,Y,ok,22.5,michael porter,main,0.00
underdog,Jarrett Allen,points,29.5,NBA,N,line_diff,17.5,jarrett allen,,
underdog,Terance Mann,points,12.5,NBA,N,line_diff,6.5,terance mann,,
underdog,Michael Porter Jr.,points,31.5,NBA,N,line_diff,22.5,michael porter,,
underdog,Terance Mann,rebounds,3.5,NBA,N,line_diff,2.5,terance mann,,
underdog,Jarrett Allen,rebounds,10.5,NBA,Y,ok,10.5,jarrett allen,main,0.00
underdog,Michael Porter Jr.,rebounds,5.5,NBA,Y,ok,5.5,michael porter,main,0.00
underdog,Terance Mann,assists,2.5,NBA,Y,ok,2.5,terance mann,main,0.00
underdog,Jarrett Allen,assists,1.5,NBA,Y,ok,1.5,jarrett allen,main,0.00
underdog,Michael Porter Jr.,assists,2.5,NBA,Y,ok,2.5,michael porter,main,0.00
underdog,Michael Porter Jr.,points,3.5,NBA,N,line_diff,22.5,michael porter,,
underdog,Michael Porter Jr.,points,8.5,NBA,N,line_diff,22.5,michael porter,,
underdog,Jarrett Allen,points,12.5,NBA,N,line_diff,17.5,jarrett allen,,
underdog,Jarrett Allen,points,28.5,NBA,N,line_diff,17.5,jarrett allen,,
underdog,Michael Porter Jr.,points,28.5,NBA,N,line_diff,22.5,michael porter,,
underdog,Michael Porter Jr.,points,25.5,NBA,N,line_diff,22.5,michael porter,,
underdog,Michael Porter Jr.,points,5.5,NBA,N,line_diff,22.5,michael porter,,
underdog,Jarrett Allen,points,4.5,NBA,N,line_diff,17.5,jarrett allen,,
underdog,Michael Porter Jr.,points,8.5,NBA,N,line_diff,22.5,michael porter,,
underdog,Michael Porter Jr.,points,18.5,NBA,N,line_diff,22.5,michael porter,,
underdog,Sam Merrill,points,13.5,NBA,Y,ok,13.5,sam merrill,main,0.00
underdog,Nolan Traore,points,11.5,NBA,Y,ok,11.5,nolan traore,main,0.00
underdog,Noah Clowney,points,12.5,NBA,Y,ok,12.5,noah clowney,main,0.00
underdog,Jaylon Tyson,points,14.5,NBA,Y,ok,14.5,jaylon tyson,main,0.00
underdog,Jaylon Tyson,points,22.5,NBA,N,line_diff,14.5,jaylon tyson,,
underdog,Nolan Traore,points,18.5,NBA,N,line_diff,11.5,nolan traore,,
underdog,Sam Merrill,points,18.5,NBA,N,line_diff,13.5,sam merrill,,
underdog,Noah Clowney,points,17.5,NBA,N,line_diff,12.5,noah clowney,,
underdog,Noah Clowney,rebounds,3.5,NBA,Y,ok,3.5,noah clowney,main,0.00
underdog,Jaylon Tyson,rebounds,5.5,NBA,N,line_diff,4.5,jaylon tyson,,
underdog,Sam Merrill,rebounds,2.5,NBA,Y,ok,2.5,sam merrill,main,0.00
underdog,Nolan Traore,rebounds,1.5,NBA,Y,ok,1.5,nolan traore,main,0.00
underdog,Sam Merrill,assists,2.5,NBA,Y,ok,2.5,sam merrill,main,0.00
underdog,Nolan Traore,assists,5.5,NBA,Y,ok,5.5,nolan traore,main,0.00
underdog,Noah Clowney,assists,1.5,NBA,Y,ok,1.5,noah clowney,main,0.00
underdog,Jaylon Tyson,assists,2.5,NBA,Y,ok,2.5,jaylon tyson,main,0.00
underdog,Nolan Traore,points,7.5,NBA,N,line_diff,11.5,nolan traore,,
underdog,Jaylon Tyson,points,7.5,NBA,N,line_diff,14.5,jaylon tyson,,
underdog,Jaylon Tyson,points,19.5,NBA,N,line_diff,14.5,jaylon tyson,,
underdog,Jaylon Tyson,points,3.5,NBA,N,line_diff,14.5,jaylon tyson,,
underdog,Sam Merrill,points,7.5,NBA,N,line_diff,13.5,sam merrill,,
underdog,Noah Clowney,points,5.5,NBA,N,line_diff,12.5,noah clowney,,
underdog,Jaylon Tyson,points,4.5,NBA,N,line_diff,14.5,jaylon tyson,,
underdog,Kyle Kuzma,points,13.5,NBA,Y,ok,13.5,kyle kuzma,main,0.00
underdog,Kyle Kuzma,points,21.5,NBA,N,line_diff,13.5,kyle kuzma,,
underdog,Kyle Kuzma,rebounds,4.5,NBA,Y,ok,4.5,kyle kuzma,main,0.00
underdog,Kyle Kuzma,assists,2.5,NBA,Y,ok,2.5,kyle kuzma,main,0.00
underdog,Kyle Kuzma,points,7.5,NBA,N,line_diff,13.5,kyle kuzma,,
underdog,Kyle Kuzma,points,19.5,NBA,N,line_diff,13.5,kyle kuzma,,
underdog,Kyle Kuzma,points,3.5,NBA,N,line_diff,13.5,kyle kuzma,,
underdog,Kyle Kuzma,points,4.5,NBA,N,line_diff,13.5,kyle kuzma,,
underdog,Myles Turner,points,10.5,NBA,N,line_diff,11.5,myles turner,,
underdog,Cam Thomas,points,12.5,NBA,Y,ok,12.5,cam thomas,main,0.00
underdog,Cam Thomas,points,16.5,NBA,N,line_diff,12.5,cam thomas,,
underdog,Myles Turner,points,18.5,NBA,N,line_diff,11.5,myles turner,,
underdog,Myles Turner,rebounds,5.5,NBA,Y,ok,5.5,myles turner,main,0.00
underdog,Cam Thomas,rebounds,1.5,NBA,Y,ok,1.5,cam thomas,main,0.00
underdog,Cam Thomas,assists,2.5,NBA,N,no_candidate,,,,
